"","DocID","x","y","w","h","image.width","image.height","perc.x","perc.y","perc.w","perc.h"
"6228","fr610kh2998%2F422_184_TC_46",603,2413,228,363,3615,5710,16.6804979253112,42.2591943957968,6.30705394190871,6.35726795096322
"6229","fr610kh2998%2F422_184_TC_46",1983,3803,230,263,3615,5710,54.8547717842324,66.6024518388792,6.36237897648686,4.60595446584939
"6230","fr610kh2998%2F422_185_TC_46",133,2500,415,993,3630,5590,3.66391184573003,44.7227191413238,11.4325068870523,17.7638640429338
"6231","fr610kh2998%2F422_185_TC_46",148,1288,375,410,3630,5590,4.07713498622589,23.04114490161,10.3305785123967,7.3345259391771
"6232","fr610kh2998%2F422_187_TC_46",218,2425,420,808,3623,5635,6.01711288987027,43.0346051464064,11.5926028153464,14.3389529724933
"6233","fr610kh2998%2F422_187_TC_46",335,1788,213,235,3623,5635,9.24648081700248,31.7302573203194,5.8791057134971,4.17036379769299
"6234","fr610kh2998%2F422_189_TC_46",203,1550,383,928,3638,5598,5.57998900494777,27.6884601643444,10.5277625068719,16.5773490532333
"6235","fr610kh2998%2F422_191_TC_46",43,2668,490,713,3630,5558,1.18457300275482,48.0028787333573,13.4986225895317,12.8283555235696
"6236","fr610kh2998%2F422_192_TC_46",440,1165,795,300,3607,5598,12.1985029110064,20.811003929975,22.0404768505683,5.35905680600214
"6237","fr610kh2998%2F422_192_TC_46",2833,923,325,208,3607,5598,78.5417244247297,16.4880314397999,9.01025783199335,3.71561271882815
"6238","fr610kh2998%2F422_195_TC_46",263,563,308,260,3638,5614,7.22924683892248,10.0285001781261,8.46619021440352,4.63127894549341
"6239","fr610kh2998%2F422_195_TC_46",265,1823,115,325,3638,5614,7.28422210005498,32.4723904524403,3.1610775151182,5.78909868186676
"6240","fr610kh2998%2F422_195_TC_46",265,4313,180,358,3638,5614,7.28422210005498,76.8257926612041,4.94777350192413,6.37691485571785
"6241","fr610kh2998%2F422_195_TC_46",285,3198,360,295,3638,5614,7.83397471137988,56.9647310295689,9.89554700384827,5.25472034200214
"6242","fr610kh2998%2F422_195_TC_46",480,4310,163,293,3638,5614,13.1940626717977,76.7723548272177,4.48048378229797,5.2190951193445
"6243","fr610kh2998%2F422_197_TC_46",148,1503,290,363,3598,5566,4.11339633129516,27.00323392023,8.06003335186215,6.52173913043478
"6244","fr610kh2998%2F422_197_TC_46",213,3793,288,398,3598,5566,5.91995553085047,68.1458857348185,8.00444691495275,7.15055695292849
"6245","fr610kh2998%2F422_199_TC_46",50,1725,408,373,3663,5590,1.36500136500137,30.8586762075134,11.1384111384111,6.67262969588551
"6246","fr610kh2998%2F422_199_TC_46",413,1743,193,330,3663,5590,11.2749112749113,31.180679785331,5.26890526890527,5.90339892665474
"6247","fr610kh2998%2F422_201_TC_46",90,4085,103,320,3638,5622,2.47388675096207,72.6609747420847,2.83122594832325,5.69192458199929
"6248","fr610kh2998%2F422_201_TC_46",173,2010,245,275,3638,5622,4.75536008796042,35.752401280683,6.73446948873007,4.89149768765564
"6249","fr610kh2998%2F422_201_TC_46",338,4073,105,323,3638,5622,9.29081913139087,72.4475275702597,2.88620120945574,5.74528637495553
"6250","fr610kh2998%2F422_202_TC_46",463,1385,210,538,3591,5630,12.8933444722918,24.6003552397869,5.84795321637427,9.55595026642984
"6251","fr610kh2998%2F422_202_TC_46",505,2365,255,263,3591,5630,14.0629351155667,42.0071047957371,7.10108604845447,4.67140319715808
"6252","fr610kh2998%2F422_202_TC_46",675,1630,160,260,3591,5630,18.796992481203,28.9520426287744,4.45558340295182,4.61811722912966
"6253","fr610kh2998%2F422_204_TC_46",588,423,125,755,3607,5646,16.3016357083449,7.49202975557917,3.4654837815359,13.3722989727241
"6254","fr610kh2998%2F422_205_TC_46",203,2080,578,460,3662,5630,5.54341889677772,36.9449378330373,15.7837247405789,8.17051509769094
"6255","fr610kh2998%2F422_205_TC_46",455,553,108,678,3662,5630,12.4249044238121,9.82238010657194,2.94920808301475,12.0426287744227
"6256","fr610kh2998%2F422_205_TC_46",603,3995,103,263,3662,5630,16.4664117968323,70.9591474245115,2.81267067176406,4.67140319715808
"6257","fr610kh2998%2F422_208_TC_46",470,3563,258,375,3583,5606,13.1174993022607,63.5569033178737,7.2006698297516,6.68926150552979
"6258","fr610kh2998%2F422_208_TC_46",628,2443,270,398,3583,5606,17.5272118336589,43.5783089546914,7.535584705554,7.09953621120228
"6259","fr610kh2998%2F422_209_TC_46",293,2965,390,373,3686,5622,7.94899620184482,52.7392387050872,10.5805751492132,6.63464959089292
"6260","fr610kh2998%2F422_209_TC_46",563,648,53,195,3686,5622,15.2740097666848,11.5261472785486,1.43787303309821,3.46851654215582
"6261","fr610kh2998%2F422_210_TC_46",603,2105,318,335,3607,5646,16.7174937621292,37.2830322352108,8.81619074022733,5.93340417995041
"6262","fr610kh2998%2F422_210_TC_46",560,575,308,313,3607,5646,15.5253673412808,10.1842012043925,8.53895203770446,5.54374778604322
"6263","fr610kh2998%2F422_211_TC_46",205,1855,483,488,3686,5614,5.5615843733044,33.0423940149626,13.1036353771026,8.69255432846455
"6264","fr610kh2998%2F422_212_TC_46",645,1590,223,395,3623,5622,17.8029257521391,28.281750266809,6.15512006624344,7.02596940590537
"6265","fr610kh2998%2F422_213_TC_46",125,1015,353,335,3654,5598,3.42090859332239,18.1314755269739,9.66064586754242,5.98428010003573
"6266","fr610kh2998%2F422_214_TC_46",588,803,300,290,3655,5662,16.0875512995896,14.1822677499117,8.20793433652531,5.12186506534793
"6267","fr610kh2998%2F422_214_TC_46",680,3400,185,675,3655,5662,18.6046511627907,60.0494524902861,5.06155950752394,11.9215824796892
"6268","fr610kh2998%2F422_220_TC_46",500,180,358,368,3607,5614,13.8619351261436,3.20627003918774,9.92514555031882,6.55504096900606
"6269","fr610kh2998%2F422_220_TC_46",510,2878,105,725,3607,5614,14.1391738286665,51.2646954043463,2.91100637649016,12.9141432133951
"6270","fr610kh2998%2F422_220_TC_46",618,1768,185,315,3607,5614,17.1333518159135,31.4926968293552,5.12891599667314,5.61097256857855
"6271","fr610kh2998%2F422_221_TC_46",420,4003,168,610,3638,5614,11.544804837823,71.3038831492697,4.61792193512919,10.8656929105807
"6272","fr610kh2998%2F422_221_TC_46",2728,3840,350,200,3638,5614,74.9862561847169,68.4004275026719,9.62067069818582,3.56252226576416
"6273","fr610kh2998%2F422_223_TC_46",308,820,150,300,3638,5630,8.46619021440352,14.5648312611012,4.12314458493678,5.32859680284192
"6274","fr610kh2998%2F422_223_TC_46",340,4310,383,765,3638,5630,9.34579439252336,76.5541740674956,10.5277625068719,13.5879218472469
"6275","fr610kh2998%2F422_224_TC_46",448,4583,515,328,3639,5662,12.3110744710085,80.943129636171,14.152239626271,5.79300600494525
"6276","fr610kh2998%2F422_224_TC_46",613,2935,313,338,3639,5662,16.8452871668041,51.8368067820558,8.60126408353943,5.96962204168138
"6277","fr610kh2998%2F422_225_TC_46",258,1290,88,258,3622,5622,7.12313638873551,22.9455709711846,2.42959690778575,4.58911419423693
"6278","fr610kh2998%2F422_225_TC_46",350,4485,345,320,3622,5622,9.66316951960243,79.7758804695838,9.52512424075097,5.69192458199929
"6279","fr610kh2998%2F422_226_TC_46",545,2128,393,363,3615,5662,15.076071922545,37.5838926174497,10.8713692946058,6.41116213352172
"6280","fr610kh2998%2F422_227_TC_46",328,1635,303,385,3606,5646,9.09595119245702,28.9585547290117,8.4026622296173,6.81898689337584
"6281","fr610kh2998%2F422_228_TC_46",485,4368,545,350,3639,5678,13.3278373179445,76.9284959492779,14.9766419345974,6.16414230362804
"6282","fr610kh2998%2F422_228_TC_46",595,898,300,273,3639,5678,16.3506457818082,15.8154279675942,8.24402308326463,4.80803099682987
"6283","fr610kh2998%2F422_229_TC_46",333,1760,65,188,3678,5622,9.05383360522023,31.3055852009961,1.76726481783578,3.34400569192458
"6284","fr610kh2998%2F422_229_TC_46",358,1533,75,220,3678,5622,9.73355084284937,27.2678762006403,2.03915171288744,3.91319815012451
"6285","fr610kh2998%2F422_229_TC_46",433,2940,75,193,3678,5622,11.7727025557368,52.2945570971185,2.03915171288744,3.43294201351832
"6286","fr610kh2998%2F422_230_TC_46",578,923,113,425,3663,5702,15.7794157794158,16.1873027008067,3.08490308490308,7.45352507891968
"6287","fr610kh2998%2F422_230_TC_46",643,2423,150,783,3663,5702,17.5539175539176,42.4938618028762,4.09500409500409,13.7320238512803
"6288","fr610kh2998%2F422_230_TC_46",778,893,215,303,3663,5702,21.2394212394212,15.6611715187653,5.86950586950587,5.31392493861803
"6289","fr610kh2998%2F422_231_TC_46",355,4220,123,760,3670,5598,9.67302452316076,75.3840657377635,3.35149863760218,13.5762772418721
"6290","fr610kh2998%2F422_232_TC_46",2765,4823,248,185,3671,5694,75.320076273495,84.703196347032,6.75565241078725,3.24903407095188
"6291","fr610kh2998%2F422_233_TC_46",213,2153,90,238,3678,5622,5.79119086460033,38.295980078264,2.44698205546493,4.23336890786197
"6292","fr610kh2998%2F422_233_TC_46",320,2113,350,285,3678,5622,8.70038064165307,37.584489505514,9.51604132680805,5.06937033084312
"6293","fr610kh2998%2F422_233_TC_46",390,1223,213,328,3678,5622,10.6035889070147,21.7538242618285,5.79119086460033,5.83422269654927
"6294","fr610kh2998%2F422_234_TC_46",788,1978,155,283,3655,5646,21.5595075239398,35.0336521431102,4.24076607387141,5.01239815798796
"6295","fr610kh2998%2F422_234_TC_46",848,3333,70,158,3655,5646,23.2010943912449,59.0329436769394,1.91518467852257,2.79844137442437
"6296","fr610kh2998%2F422_235_TC_46",465,2283,53,200,3646,5638,12.7537026878771,40.4930826534232,1.45364783324191,3.54735721887194
"6297","fr610kh2998%2F422_235_TC_46",483,3713,253,170,3646,5638,13.2473944048272,65.8566867683576,6.93911135490949,3.01525363604115
"6298","fr610kh2998%2F422_236_TC_46",245,2443,390,388,3575,5638,6.85314685314685,43.3309684285207,10.9090909090909,6.88187300461157
"6299","fr610kh2998%2F422_236_TC_46",3188,3445,68,248,3575,5638,89.1748251748252,61.1032280950692,1.9020979020979,4.39872295140121
"6300","fr610kh2998%2F422_238_TC_46",333,1793,228,375,3631,5646,9.17102726521619,31.7569961034361,6.2792619113192,6.64187035069075
"6301","fr610kh2998%2F422_238_TC_46",355,2795,148,565,3631,5646,9.77692095841366,49.5040736804818,4.07601211787386,10.0070846617074
"6302","fr610kh2998%2F422_239_TC_46",445,2165,253,318,3694,5622,12.0465619924201,38.5094272500889,6.8489442338928,5.65635005336179
"6303","fr610kh2998%2F422_240_TC_46",328,365,418,415,3639,5614,9.01346523770266,6.50160313501959,11.4866721626821,7.39223370146063
"6304","fr610kh2998%2F422_240_TC_46",490,1783,148,353,3639,5614,13.4652377026656,31.7598859992875,4.06705138774389,6.28785179907374
"6305","fr610kh2998%2F422_240_TC_46",663,4520,288,515,3639,5614,18.2192910140148,80.51300320627,7.91426215993405,9.17349483434271
"6306","fr610kh2998%2F422_240_TC_46",715,1775,118,308,3639,5614,19.648255015114,31.6173851086569,3.24264907941742,5.48628428927681
"6307","fr610kh2998%2F422_241_TC_46",228,4113,735,370,3638,5630,6.2671797691039,73.0550621669627,20.2034084661902,6.57193605683837
"6308","fr610kh2998%2F422_241_TC_46",355,1823,295,283,3638,5630,9.75810885101704,32.3801065719361,8.10885101704233,5.02664298401421
"6309","fr610kh2998%2F422_242_TC_46",515,813,110,410,3607,5646,14.2777931799279,14.3995749202976,3.04962572775159,7.26177825008856
"6310","fr610kh2998%2F422_242_TC_46",538,1225,40,158,3607,5646,14.9154421957305,21.6967764789231,1.10895481009149,2.79844137442437
"6311","fr610kh2998%2F422_242_TC_46",543,3740,288,393,3607,5646,15.054061546992,66.2415869642224,7.98447463265872,6.96068012752391
"6312","fr610kh2998%2F422_243_TC_46",353,780,110,260,3638,5654,9.70313358988455,13.7955429784224,3.02363936228697,4.59851432614079
"6313","fr610kh2998%2F422_247_TC_46",118,825,563,438,3654,5630,3.22933771209633,14.6536412078153,15.407772304324,7.7797513321492
"6314","fr610kh2998%2F422_251_TC_46",250,4708,98,270,3662,5566,6.82687056253413,84.5849802371542,2.67613326051338,4.85088034495149
"6315","fr610kh2998%2F422_251_TC_46",348,1143,83,185,3662,5566,9.50300382304751,20.5353934602946,2.26652102676133,3.32375134746676
"6316","fr610kh2998%2F422_251_TC_46",568,4725,73,278,3662,5566,15.5106499180776,84.8904060366511,1.99344620425997,4.99461013295005
"6317","fr610kh2998%2F422_252_TC_46",475,2433,373,355,3655,5574,12.9958960328317,43.6490850376749,10.2051983584131,6.36885540007176
"6318","fr610kh2998%2F422_252a_TC_46",250,3588,488,413,3630,5614,6.8870523415978,63.911649447809,13.4435261707989,7.35660847880299
"6319","fr610kh2998%2F422_252a_TC_46",420,1525,93,225,3630,5614,11.5702479338843,27.1642322764517,2.56198347107438,4.00783754898468
"6320","fr610kh2998%2F422_252b_TC_46",513,1343,313,395,3647,5678,14.0663559089663,23.6526946107784,8.58239649026597,6.95667488552307
"6321","fr610kh2998%2F422_252b_TC_46",583,2493,155,328,3647,5678,15.9857417055114,43.9063050369849,4.25006854949273,5.77668193025713
"6322","fr610kh2998%2F422_252b_TC_46",823,2473,118,310,3647,5678,22.5664930079517,43.5540683339204,3.23553605703318,5.45966889749912
"6323","fr610kh2998%2F422_253_TC_46",268,3313,345,295,3638,5566,7.36668499175371,59.5220984549048,9.48323254535459,5.300035932447
"6324","fr610kh2998%2F422_253_TC_46",238,2313,390,380,3638,5566,6.54205607476635,41.5558749550844,10.7201759208356,6.82716492993173
"6325","fr610kh2998%2F422_255_TC_46",153,4575,95,248,3582,5614,4.2713567839196,81.4926968293552,2.65214963707426,4.41752760954756
"6326","fr610kh2998%2F422_255_TC_46",323,4500,340,313,3582,5614,9.01730876605248,80.1567509796936,9.49190396426577,5.57534734592091
"6327","fr610kh2998%2F422_255_TC_46",373,463,130,190,3582,5614,10.4131769960916,8.24723904524403,3.62925739810162,3.38439615247595
"6328","fr610kh2998%2F422_255_TC_46",395,3350,240,398,3582,5614,11.0273590173088,59.6722479515497,6.7001675041876,7.08941930887068
"6329","fr610kh2998%2F422_255_TC_46",560,3288,113,148,3582,5614,15.6337241764377,58.5678660491628,3.15466219988833,2.63626647666548
"6330","fr610kh2998%2F422_255_TC_46",655,348,78,160,3582,5614,18.285873813512,6.19878874242964,2.17755443886097,2.85001781261133
"6331","fr610kh2998%2F422_256_TC_46",715,4738,423,355,3622,5630,19.7404748757592,84.1563055062167,11.6786305908338,6.30550621669627
"6332","fr610kh2998%2F422_257_TC_46",378,2125,115,685,3622,5630,10.4362230811706,37.7442273534636,3.17504141358366,12.1669626998224
"6333","fr610kh2998%2F422_258_TC_46",813,4705,350,385,3614,5662,22.4958494742667,83.0978452843518,9.68456004427228,6.79971741434122
"6334","fr610kh2998%2F422_261_TC_46",215,2158,85,683,3607,5598,5.96063210424175,38.5494819578421,2.35652897144441,12.2007859949982
