"https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_074_V_TC_46/3787,4425,635,92/pct:40/0/default.jpg",3787,4425,75,74 V,635,92,1,1,
"https://stacks.stanford.edu/image/iiif/rb296hb9129%2F214_027_V_TC_46/2300,3227,345,122/pct:40/0/default.jpg",2300,3227,214,27 V,345,122,1,2,
"https://stacks.stanford.edu/image/iiif/jm097by4127%2F511_003_V_TC_46/3740,1562,532,117/pct:40/0/default.jpg",3740,1562,511,3 V,532,117,,,
"https://stacks.stanford.edu/image/iiif/rf352tc5448%2F026_124_V_TC_46/2230,5422,835,105/pct:40/0/default.jpg",2230,5422,26,124 V,835,105,,,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_085_V_TC_46/4987,5182,520,107/pct:40/0/default.jpg",4987,5182,16II,85 V,520,107,,,
"https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_148_V_TC_46/1375,2940,1212,145/pct:40/0/default.jpg",1375,2940,50,148 V,1212,145,1,2,
"https://stacks.stanford.edu/image/iiif/jv228wq5037%2F385_246_TC_46/2745,3460,1047,125/pct:40/0/default.jpg",2745,3460,385,246,1047,125,1,2,
"https://stacks.stanford.edu/image/iiif/rs890dd0432%2F191_031_TC_46/170,4362,1810,165/pct:40/0/default.jpg",170,4362,191,31,1810,165,1,2,
"https://stacks.stanford.edu/image/iiif/jc891dg8213%2F252_131_R_TC_46/410,1807,3907,175/pct:40/0/default.jpg",410,1807,252,131 R,3907,175,,,
"https://stacks.stanford.edu/image/iiif/rf352tc5448%2F026_140_R_TC_46/3410,3807,820,100/pct:40/0/default.jpg",3410,3807,26,140 R,820,100,,,
"https://stacks.stanford.edu/image/iiif/vd280pd3953%2F052_174_R_TC_46/2775,910,1830,120/pct:40/0/default.jpg",2775,910,52,174 R,1830,120,,,
"https://stacks.stanford.edu/image/iiif/my719tj3506%2F031_178_R_TC_46/2210,3375,312,125/pct:40/0/default.jpg",2210,3375,31,178 R,312,125,1,1,
"https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_256_V_TC_46/2897,6660,530,100/pct:40/0/default.jpg",2897,6660,75,256 V,530,100,1,1,
"https://stacks.stanford.edu/image/iiif/hg483cz7854%2F055_123_R_TC_46/2975,2667,340,75/pct:40/0/default.jpg",2975,2667,55,123 R,340,75,1,1,
"https://stacks.stanford.edu/image/iiif/jz069xd3008%2F269_194_R_TC_46/855,3125,3575,180/pct:40/0/default.jpg",855,3125,269,194 R,3575,180,1,2,
"https://stacks.stanford.edu/image/iiif/wn160sd8740%2F273_63_V_TC_46/3945,5195,847,150/pct:40/0/default.jpg",3945,5195,273,63 V,847,150,,,
"https://stacks.stanford.edu/image/iiif/nd020zt5485%2F131_38_V_TC_46/2082,2907,1140,167/pct:40/0/default.jpg",2082,2907,131,38 V,1140,167,,,
"https://stacks.stanford.edu/image/iiif/sb986nn5729%2F136_101_R_TC_46/200,1760,2567,95/pct:40/0/default.jpg",200,1760,136,101 R,2567,95,1,2,
