"","DocID","x","y","w","h","image.width","image.height","perc.x","perc.y","perc.w","perc.h"
"70","qk423pn9162%2F011_120_R_TC_46",2198,5025,1893,170,5846,8807,37.5983578515224,57.0568865675031,32.3811152925077,1.93028272964687
"71","qk423pn9162%2F011_120_V_TC_46",1753,3,1920,213,5845,8788,29.9914456800684,0.0341374601729631,32.8485885372113,2.42375967228038
"72","qk423pn9162%2F011_120_V_TC_46",3958,3,1470,213,5845,8788,67.715996578272,0.0341374601729631,25.1497005988024,2.42375967228038
"73","qk423pn9162%2F011_126_R_TC_46",245,3,1663,150,5878,8815,4.16808438244301,0.0340328984685196,28.2919360326642,1.70164492342598
"74","qk423pn9162%2F011_126_R_TC_46",2230,3,1963,150,5878,8815,37.9380741748894,0.0340328984685196,33.3957128274923,1.70164492342598
"75","qk423pn9162%2F011_144_R_TC_46",123,3878,1838,193,5862,8815,2.09825997952917,43.9931934203063,31.3544865233709,2.18944980147476
"76","qk423pn9162%2F011_144_V_TC_46",5045,5,480,138,5852,8764,86.2098427887902,0.0570515746234596,8.20232399179768,1.57462345960749
"77","qk423pn9162%2F011_144_V_TC_46",3980,6065,1715,170,5852,8764,68.0109364319891,69.2035600182565,29.3062200956938,1.93975353719763
"78","qk423pn9162%2F011_152_R_TC_46",185,4593,1038,163,5878,8815,3.14732902347737,52.1043675553035,17.6590677101055,1.84912081678956
"79","qk423pn9162%2F011_154_R_TC_46",2748,3108,1313,165,5902,8815,46.5604879701796,35.2580828133863,22.2466960352423,1.87180941576858
"80","qk423pn9162%2F011_167_V_TC_46",3930,5048,1723,155,5956,8764,65.9838817998657,57.5992697398448,28.9288112827401,1.76859881332725
"81","qk423pn9162%2F011_167_V_TC_46",3930,5208,1648,168,5956,8764,65.9838817998657,59.4249201277955,27.6695768972465,1.91693290734824
"82","qk423pn9162%2F011_185_V_TC_46",3840,2473,1843,183,6004,8804,63.9573617588274,28.0895047705588,30.6962025316456,2.07860063607451
"83","qk423pn9162%2F011_188_V_TC_46",1668,3,1855,150,6028,8780,27.6708692767087,0.0341685649202733,30.7730590577306,1.70842824601367
"84","qk423pn9162%2F011_188_V_TC_46",3890,3,1843,150,6028,8780,64.5321831453218,0.0341685649202733,30.5739880557399,1.70842824601367
"85","qk423pn9162%2F011_192_V_TC_46",1890,1998,1715,148,6069,8804,31.1418685121107,22.694229895502,28.2583621683968,1.68105406633348
