"","DocID","x","y","w","h","image.width","image.height","perc.x","perc.y","perc.w","perc.h"
"71","qy662bj1544%2F049_113_V_TC_46",1608,5525,415,1510,5779,8926,27.8248831977851,61.8978265740533,7.18117321335871,16.916872059153
"72","qy662bj1544%2F049_113_V_TC_46",1668,2408,373,1580,5779,8926,28.8631251081502,26.9773694824109,6.45440387610313,17.7010979161999
"73","qy662bj1544%2F049_113_V_TC_46",3433,4845,480,1998,5779,8926,59.404741304724,54.2796325341698,8.30593528292092,22.3840466054224
"74","qy662bj1544%2F049_113_V_TC_46",3498,2928,410,1460,5779,8926,60.5295033742862,32.803047277616,7.09465305416162,16.356710732691
"75","qy662bj1544%2F049_117_R_TC_46",418,3630,475,1273,5796,9017,7.21187025534852,40.2572917821892,8.19530710835059,14.1177775313297
"76","qy662bj1544%2F049_117_V_TC_46",3433,3523,423,1683,5779,8959,59.404741304724,39.3235852215649,7.31960546807406,18.7855787476281
"77","qy662bj1544%2F049_119_V_TC_46",1630,5988,410,1120,5779,8902,28.2055718982523,67.2657829701191,7.09465305416162,12.5814423725006
"78","qy662bj1544%2F049_119_V_TC_46",3538,4688,365,1133,5779,8902,61.221664647863,52.6623230734666,6.31597162138778,12.7274769714671
"79","qy662bj1544%2F049_120_V_TC_46",1608,5123,418,1118,5787,8983,27.7864178330741,57.0299454525214,7.22308622775186,12.4457308248915
"80","qy662bj1544%2F049_120_V_TC_46",1628,1063,688,1723,5787,8983,28.1320200449283,11.8334632082823,11.888716087783,19.1806746075921
"81","qy662bj1544%2F049_121_R_TC_46",2213,2150,510,2513,5744,9005,38.5271587743733,23.8756246529706,8.87883008356546,27.9067184897279
"82","qy662bj1544%2F049_122_V_TC_46",3555,5928,393,795,5811,8934,61.1770779556014,66.3532572196105,6.76303562209602,8.89858965748825
"83","qy662bj1544%2F049_123_V_TC_46",1660,1450,330,828,5795,8918,28.6453839516825,16.2592509531285,5.69456427955134,9.28459295806235
"84","qy662bj1544%2F049_124_R_TC_46",2300,2395,313,1063,5694,9015,40.3933965577801,26.5668330560177,5.49701440112399,11.7914586799778
"85","qy662bj1544%2F049_124_R_TC_46",2153,4305,633,2325,5694,9015,37.8117316473481,47.7537437603993,11.1169652265543,25.7903494176373
"86","qy662bj1544%2F049_127_V_TC_46",1703,4473,410,953,5763,9023,29.5505812944647,49.5733126454616,7.1143501648447,10.5618973733791
"87","qy662bj1544%2F049_129_V_TC_46",3493,2693,445,1580,5763,8958,60.6107929897623,30.0625139540076,7.72167273989242,17.6378655949989
"88","qy662bj1544%2F049_129_V_TC_46",1635,5855,475,888,5763,8958,28.3706402915148,65.3605715561509,8.24223494707618,9.91292699263228
"89","qy662bj1544%2F049_131_R_TC_46",373,3798,423,1893,5766,8982,6.46895594866459,42.2845691382766,7.33610822060354,21.0754843019372
"90","qy662bj1544%2F049_131_R_TC_46",2283,3255,500,770,5766,8982,39.5941727367326,36.2391449565798,8.67152271938953,8.5727009574705
"91","qy662bj1544%2F049_135_V_TC_46",1658,2468,450,1570,5812,8966,28.5271851342051,27.526210127147,7.74260151410874,17.5105955833147
"92","qy662bj1544%2F049_135_V_TC_46",3453,4620,438,1795,5812,8966,59.4115622849277,51.5279946464421,7.53613214039917,20.02007584207
"93","qy662bj1544%2F049_136_V_TC_46",3510,543,450,2075,5851,8942,59.9897453426765,6.07246700961754,7.69099299265083,23.2050995303064
"94","qy662bj1544%2F049_141_V_TC_46",3463,5720,490,998,5812,8926,59.5836200963524,64.0824557472552,8.43083275980729,11.1808200761819
"95","qy662bj1544%2F049_142_V_TC_46",1693,2233,390,1990,5811,8942,29.1344002753399,24.9720420487587,6.71140939597315,22.2545291881011
"96","qy662bj1544%2F049_143_R_TC_46",468,4565,428,1278,5886,9139,7.95107033639144,49.9507604770763,7.2714916751614,13.9840245103403
"97","qy662bj1544%2F049_143_V_TC_46",1673,3730,353,1023,5779,8942,28.9496452673473,41.7132632520689,6.10832323931476,11.4403936479535
"98","qy662bj1544%2F049_145_V_TC_46",1653,1715,418,1888,5771,8942,28.643216080402,19.1791545515545,7.24311211228557,21.1138447774547
"99","qy662bj1544%2F049_145_V_TC_46",3595,5788,260,270,5771,8942,62.2942297695373,64.7282487139342,4.50528504591925,3.01945873406397
"100","qy662bj1544%2F049_146_R_TC_46",2253,1810,475,1708,5845,9096,38.5457656116339,19.8988566402814,8.12660393498717,18.7774846086192
"101","qy662bj1544%2F049_146_V_TC_46",1645,1633,438,680,5771,8942,28.504591925143,18.2621337508387,7.5896725004332,7.60456273764259
"102","qy662bj1544%2F049_146_V_TC_46",3393,2205,558,1720,5771,8942,58.7939698492462,24.6589129948557,9.66903482931901,19.2350704540371
"103","qy662bj1544%2F049_148_V_TC_46",3478,3123,500,1990,5771,8942,60.2668514988737,34.9250726906732,8.66400970369087,22.2545291881011
"104","qy662bj1544%2F049_153_R_TC_46",2248,2468,535,1755,5920,9012,37.972972972973,27.3857079449623,9.03716216216216,19.474034620506
"105","qy662bj1544%2F049_153_V_TC_46",1763,3188,380,1570,5851,8942,30.131601435652,35.6519794229479,6.49461630490514,17.5575933795571
"106","qy662bj1544%2F049_153_V_TC_46",3540,4795,403,1915,5851,8942,60.5024782088532,53.6233504808768,6.8877115023073,21.4157906508611
"107","qy662bj1544%2F049_154_R_TC_46",385,4243,480,1750,5887,9084,6.53983353151011,46.7084984588287,8.15355868863598,19.2646411272567
"108","qy662bj1544%2F049_155_V_TC_46",3490,5560,383,1140,5828,8990,59.8833218943034,61.8464961067853,6.57172271791352,12.6807563959956
"109","qy662bj1544%2F049_157_R_TC_46",418,2373,470,1040,5853,9136,7.14163676746967,25.9741681260946,8.03007004954724,11.3835376532399
"110","qy662bj1544%2F049_157_R_TC_46",2280,1840,450,1880,5853,9136,38.9543823680164,20.1401050788091,7.68836494105587,20.5779334500876
"111","qy662bj1544%2F049_157_V_TC_46",1708,4928,335,1275,5803,8974,29.4330518697226,54.9141965678627,5.77287609856971,14.2077111655895
"112","qy662bj1544%2F049_158_R_TC_46",365,4415,415,1188,5799,9142,6.29418865321607,48.2935900240648,7.1564062769443,12.9949682782761
"113","qy662bj1544%2F049_160_R_TC_46",563,3053,310,1005,5798,9134,9.71024491203863,33.4245675498139,5.34667126595378,11.0028465075542
"114","qy662bj1544%2F049_160_V_TC_46",3488,4788,370,870,5787,8950,60.2730257473648,53.4972067039106,6.39364091930188,9.72067039106145
"115","qy662bj1544%2F049_161_V_TC_46",3595,3243,333,1230,5884,8942,61.0978925900748,36.2670543502572,5.65941536369816,13.7553120107359
"116","qy662bj1544%2F049_162_R_TC_46",2175,4815,503,1645,5928,9036,36.6902834008097,53.2868525896414,8.48515519568151,18.2049579459938
"117","qy662bj1544%2F049_162_V_TC_46",3465,3323,528,1160,5851,8942,59.2206460434114,37.1617087899799,9.02409844471031,12.9724893759785
"118","qy662bj1544%2F049_165_V_TC_46",1665,3973,408,803,5828,8942,28.5689773507207,44.4307761127265,7.00068634179822,8.98009393871617
"119","qy662bj1544%2F049_166_R_TC_46",508,2053,390,728,5870,9023,8.6541737649063,22.7529646459049,6.64395229982964,8.06826997672614
"120","qy662bj1544%2F049_168_R_TC_46",2235,3170,470,1500,5834,9054,38.3099074391498,35.0121493262646,8.05622214604045,16.5672630881378
"121","qy662bj1544%2F049_168_R_TC_46",2333,905,448,1090,5834,9054,39.9897154610902,9.9955820631765,7.67912238601303,12.0388778440468
"122","qy662bj1544%2F049_168_V_TC_46",1780,2913,288,763,5829,8934,30.5369703208097,32.6057756883815,4.9408131755018,8.54040743228117
"123","qy662bj1544%2F049_168_V_TC_46",3483,4403,518,1398,5829,8934,59.7529593412249,49.2836355495859,8.88660147538171,15.648085963734
"124","qy662bj1544%2F049_174_V_TC_46",1660,5723,528,990,5867,8942,28.2938469405147,64.0013419816596,8.99948866541674,11.0713486915679
"125","qy662bj1544%2F049_174_V_TC_46",3630,3178,360,1248,5867,8942,61.8714845747401,35.5401476179826,6.13601499914778,13.9566092596734
"126","qy662bj1544%2F049_175_R_TC_46",565,2220,373,1205,5879,9100,9.61047797244429,24.3956043956044,6.34461643136588,13.2417582417582
"127","qy662bj1544%2F049_175_R_TC_46",2428,2370,415,640,5879,9100,41.2995407382208,26.043956043956,7.05902364347678,7.03296703296703
"128","qy662bj1544%2F049_178_R_TC_46",575,1193,428,1030,5912,9171,9.72598105548038,13.0083960309672,7.23951285520974,11.2310544106422
"129","qy662bj1544%2F049_178_R_TC_46",2193,5265,455,1625,5912,9171,37.0940460081191,57.4092247301276,7.69621109607578,17.7188965216443
"130","qy662bj1544%2F049_181_V_TC_46",1740,3280,385,698,5851,8926,29.7385062382499,36.7465830159086,6.58007178260126,7.81985211740981
"131","qy662bj1544%2F049_182_V_TC_46",1828,5298,403,1235,5883,8917,31.0725820159782,59.414601323315,6.85024647288798,13.8499495345968
"132","qy662bj1544%2F049_186_R_TC_46",528,3735,415,1015,5859,8911,9.01177675371224,41.9144877118169,7.08311998634579,11.3904163393559
"133","qy662bj1544%2F049_186_R_TC_46",2328,2660,465,1235,5859,8911,39.7337429595494,29.8507462686567,7.93650793650794,13.8592750533049
"134","qy662bj1544%2F049_188_R_TC_46",545,3998,365,535,5841,8958,9.33059407635679,44.6304978789908,6.24892997774354,5.9723152489395
"135","qy662bj1544%2F049_188_R_TC_46",2328,2775,405,1678,5841,8958,39.8561890087314,30.9778968519759,6.93374422187981,18.7318597901317
"136","qy662bj1544%2F049_189_V_TC_46",1645,1608,463,1408,5819,8942,28.2694621068912,17.9825542384254,7.95669358996391,15.7459181391188
"137","qy662bj1544%2F049_189_V_TC_46",3558,1158,350,1253,5819,8942,61.1445265509538,12.9501230149855,6.01477917167898,14.0125251621561
"138","qy662bj1544%2F049_190_R_TC_46",2220,3813,520,1888,5830,9079,38.0789022298456,41.9980174027977,8.91938250428817,20.7952417667144
"139","qy662bj1544%2F049_190_R_TC_46",2438,848,385,875,5830,9079,41.8181818181818,9.3402357087785,6.60377358490566,9.63762528912876
"140","qy662bj1544%2F049_191_R_TC_46",355,5073,538,1588,5918,9169,5.99864819195674,55.3277347584251,9.09090909090909,17.3192278329153
"141","qy662bj1544%2F049_191_R_TC_46",2350,4328,445,943,5918,9169,39.7093612706996,47.2025302650234,7.51943224062183,10.284654815138
"142","qy662bj1544%2F049_199_R_TC_46",410,4410,490,1473,5830,8926,7.03259005145798,49.4062289939503,8.40480274442539,16.5023526775711
"143","qy662bj1544%2F049_199_R_TC_46",508,743,418,1235,5830,8926,8.71355060034305,8.32399731122563,7.16981132075472,13.8359847636119
"144","qy662bj1544%2F049_205_V_TC_46",1630,3273,585,2085,5811,8918,28.0502495267596,36.7010540479928,10.0671140939597,23.3796815429468
"145","qy662bj1544%2F049_207_R_TC_46",2168,4580,400,1175,5686,9022,38.1287372493845,50.7647971624917,7.03482237073514,13.0237197960541
"146","qy662bj1544%2F049_207_R_TC_46",2245,1513,463,913,5686,9022,39.482940555751,16.7701174905786,8.14280689412592,10.1197073819552
"147","qy662bj1544%2F049_207_R_TC_46",370,5378,343,958,5686,9022,6.50721069293,59.6098426069608,6.03236018290538,10.618488140102
"148","qy662bj1544%2F049_218_R_TC_46",375,3450,515,1348,5686,8990,6.59514597256419,38.3759733036707,9.05733380232149,14.9944382647386
"149","qy662bj1544%2F049_218_R_TC_46",2203,3593,458,2048,5686,8990,38.7442842068238,39.9666295884316,8.05487161449173,22.7808676307008
"150","qy662bj1544%2F049_218_V_TC_46",3420,3360,470,953,5747,8926,59.5093092048025,37.6428411382478,8.17817991995824,10.6766748823661
"151","qy662bj1544%2F049_218_V_TC_46",1500,3453,538,2193,5747,8926,26.1005742126327,38.6847412054672,9.36140595093092,24.5686757786242
"152","qy662bj1544%2F049_219_R_TC_46",475,2808,420,1843,5630,9030,8.43694493783304,31.0963455149502,7.46003552397868,20.4097452934662
"153","qy662bj1544%2F049_219_R_TC_46",2360,3215,380,1493,5630,9030,41.9182948490231,35.6035437430786,6.74955595026643,16.5337763012182
"154","qy662bj1544%2F049_219_V_TC_46",1438,3735,515,1408,5659,8998,25.4108499734935,41.5092242720605,9.10054779996466,15.6479217603912
"155","qy662bj1544%2F049_219_V_TC_46",3270,4108,515,1455,5659,8998,57.7840607881251,45.6545899088686,9.10054779996466,16.1702600577906
"156","qy662bj1544%2F049_220_R_TC_46",270,3753,525,1453,5646,9110,4.78214665249734,41.1964873765093,9.29861849096706,15.9495060373216
"157","qy662bj1544%2F049_220_R_TC_46",2235,3328,375,543,5646,9110,39.5855472901169,36.5312843029638,6.64187035069075,5.96048298572997
"158","qy662bj1544%2F049_220_V_TC_46",1578,2493,438,1535,5732,8982,27.529658060014,27.7555110220441,7.64131193300768,17.0897350256068
"159","qy662bj1544%2F049_220_V_TC_46",3383,2888,433,2155,5732,8982,59.0195394277739,32.1531952794478,7.55408234473133,23.9924293030505
"160","qy662bj1544%2F049_221_V_TC_46",1588,4085,355,1068,5700,9006,27.859649122807,45.3586497890295,6.2280701754386,11.8587608261159
"161","qy662bj1544%2F049_221_V_TC_46",3353,4373,650,1090,5700,9006,58.8245614035088,48.5565178769709,11.4035087719298,12.103042416167
"162","qy662bj1544%2F049_222_R_TC_46",338,4423,455,2270,5695,8998,5.93503072870939,49.1553678595243,7.98946444249342,25.2278284063125
"163","qy662bj1544%2F049_222_R_TC_46",2200,4890,468,483,5695,8998,38.630377524144,54.3454100911314,8.21773485513608,5.36785952433874
"164","qy662bj1544%2F049_223_R_TC_46",275,5598,463,885,5654,9028,4.86381322957198,62.0070890562694,8.18889281924301,9.80283562250775
"165","qy662bj1544%2F049_224_V_TC_46",1523,910,510,940,5708,8885,26.6818500350385,10.2419808666292,8.93482831114226,10.579628587507
"166","qy662bj1544%2F049_224_V_TC_46",1615,4210,440,1500,5708,8885,28.2936229852838,47.3832301631964,7.70847932725999,16.8823860438942
"167","qy662bj1544%2F049_225_R_TC_46",518,3355,335,1073,5782,9079,8.95883777239709,36.9534089657451,5.79384296091318,11.8184822116973
"168","qy662bj1544%2F049_228_R_TC_46",2423,3685,458,1798,5718,9015,42.374956278419,40.8763172490294,8.00979363413781,19.9445368829728
"169","qy662bj1544%2F049_230_R_TC_46",2360,6223,323,775,5786,9003,40.7881092291739,69.1214039764523,5.5824403733149,8.60824169721204
"170","qy662bj1544%2F049_232_R_TC_46",458,3253,395,1053,5726,9045,7.99860286412854,35.9646213377557,6.89835836535103,11.6417910447761
"171","qy662bj1544%2F049_232_R_TC_46",2285,4043,398,1848,5726,9045,39.9056933286762,44.6987285793256,6.95075096053091,20.4311774461028
"172","qy662bj1544%2F049_233_V_TC_46",3425,965,448,1768,5683,8863,60.2674643674116,10.887961186957,7.88316030265705,19.9480988378653
"173","qy662bj1544%2F049_233_V_TC_46",1633,2015,408,948,5683,8863,28.7348231567834,22.7349655872729,7.17930670420553,10.6961525442852
"174","qy662bj1544%2F049_234_V_TC_46",1590,858,445,1205,5579,8830,28.4997311346119,9.71687429218573,7.97633984585051,13.6466591166478
"175","qy662bj1544%2F049_235_R_TC_46",2280,2120,508,1403,5792,9005,39.3646408839779,23.5424764019989,8.7707182320442,15.5802332037757
"176","qy662bj1544%2F049_236_R_TC_46",395,4475,443,2160,5750,8990,6.8695652173913,49.7775305895439,7.70434782608696,24.0266963292547
"177","qy662bj1544%2F049_236_R_TC_46",2178,3030,523,2470,5750,8990,37.8782608695652,33.7041156840934,9.09565217391304,27.4749721913237
"178","qy662bj1544%2F049_236_V_TC_46",3440,3113,420,2023,5643,8870,60.9604820131136,35.0958286358512,7.44284954811271,22.8072153325817
"179","qy662bj1544%2F049_237_R_TC_46",690,1483,338,748,5846,9057,11.802942182689,16.3740753008723,5.78173109818679,8.25880534393287
"180","qy662bj1544%2F049_237_R_TC_46",2468,1848,433,1470,5846,9057,42.2169004447485,20.4041073203047,7.40677386247006,16.2305399138788
"181","qy662bj1544%2F049_237_V_TC_46",3443,1543,333,1595,5683,8902,60.5841984867148,17.3331835542575,5.85958120710892,17.9173219501236
"182","qy662bj1544%2F049_237_V_TC_46",1583,1520,320,775,5683,8902,27.855006158719,17.0748146483936,5.63082878761218,8.7059087845428
"183","qy662bj1544%2F049_238_R_TC_46",598,1480,590,2443,5903,9071,10.1304421480603,16.3157314518796,9.99491783838726,26.9319810384743
"184","qy662bj1544%2F049_238_R_TC_46",2390,1743,495,1760,5903,9071,40.487887514823,19.2150810274501,8.38556666101982,19.4024914562893
"185","qy662bj1544%2F049_240_R_TC_46",525,2618,380,1655,5734,9054,9.15591210324381,28.9153965098299,6.62713637949076,18.2792136072454
"186","qy662bj1544%2F049_240_R_TC_46",2243,3273,450,2260,5734,9054,39.1175444715731,36.1497680583168,7.84792465992327,24.9613430527943
"187","qy662bj1544%2F049_240_V_TC_46",1563,3883,398,1698,5611,8854,27.8559971484584,43.8558843460583,7.09320976653003,19.1777727580754
"188","qy662bj1544%2F049_240_V_TC_46",3303,4798,480,2120,5611,8854,58.8665122081625,54.1901965213463,8.55462484405632,23.9439801219788
"189","qy662bj1544%2F049_242_R_TC_46",585,1033,523,1470,5839,9158,10.0188388422675,11.2797554051103,8.95701318718959,16.0515396374754
"190","qy662bj1544%2F049_242_R_TC_46",2358,1868,468,1983,5839,9158,40.3836273334475,20.3974666957851,8.01507107381401,21.6531993885128
"191","qy662bj1544%2F049_243_R_TC_46",558,1398,375,990,5750,9046,9.70434782608696,15.4543444616405,6.52173913043478,10.9440636745523
"192","qy662bj1544%2F049_243_R_TC_46",2330,3875,343,1818,5750,9046,40.5217391304348,42.8366128675658,5.96521739130435,20.097280565996
