URL,ms_no,page,rv,x,y,w,h,color
"https://stacks.stanford.edu/image/iiif/sb986nn5729%2F136_86_V_TC_46/845,5868,1143,85/pct:40/0/default.jpg",136,86,V,845,5868,1143,85,
"https://stacks.stanford.edu/image/iiif/sb986nn5729%2F136_88_V_TC_46/868,5870,1055,120/pct:40/0/default.jpg",136,88,V,868,5870,1055,120,
"https://stacks.stanford.edu/image/iiif/sb986nn5729%2F136_8_R_TC_46/1538,3198,1103,73/pct:40/0/default.jpg",136,8_R,R,1538,3198,1103,73,
"https://stacks.stanford.edu/image/iiif/sb986nn5729%2F136_8_V_TC_46/2885,2513,428,68/pct:40/0/default.jpg",136,8_V,V,2885,2513,428,68,
"https://stacks.stanford.edu/image/iiif/sb986nn5729%2F136_8_V_TC_46/2203,5940,953,110/pct:40/0/default.jpg",136,8_V,V,2203,5940,953,110,
"https://stacks.stanford.edu/image/iiif/sb986nn5729%2F136_91_V_TC_46/788,5828,1153,145/pct:40/0/default.jpg",136,91,V,788,5828,1153,145,
"https://stacks.stanford.edu/image/iiif/sb986nn5729%2F136_91_V_TC_46/2138,5828,1018,145/pct:40/0/default.jpg",136,91,V,2138,5828,1018,145,
"https://stacks.stanford.edu/image/iiif/sb986nn5729%2F136_94_R_TC_46/295,2930,1053,68/pct:40/0/default.jpg",136,94,R,295,2930,1053,68,
"https://stacks.stanford.edu/image/iiif/sb986nn5729%2F136_95_V_TC_46/968,5935,988,95/pct:40/0/default.jpg",136,95,V,968,5935,988,95,
"https://stacks.stanford.edu/image/iiif/sb986nn5729%2F136_97_R_TC_46/1593,1905,1125,65/pct:40/0/default.jpg",136,97,R,1593,1905,1125,65,
"https://stacks.stanford.edu/image/iiif/sb986nn5729%2F136_97_V_TC_46/880,5888,1088,75/pct:40/0/default.jpg",136,97,V,880,5888,1088,75,
"https://stacks.stanford.edu/image/iiif/sb986nn5729%2F136_9_R_TC_46/340,3,1033,78/pct:40/0/default.jpg",136,9_R,R,340,3,1033,78,
"https://stacks.stanford.edu/image/iiif/sb986nn5729%2F136_9_R_TC_46/1570,3,1150,78/pct:40/0/default.jpg",136,9_R,R,1570,3,1150,78,
"https://stacks.stanford.edu/image/iiif/sb986nn5729%2F136_9_V_TC_46/2138,1555,700,70/pct:40/0/default.jpg",136,9_V,V,2138,1555,700,70,
"https://stacks.stanford.edu/image/iiif/sb986nn5729%2F136_9_V_TC_46/2138,5980,983,83/pct:40/0/default.jpg",136,9_V,V,2138,5980,983,83,
"https://stacks.stanford.edu/image/iiif/sb986nn5729%2F136_i_V_TC_46/1738,5900,1025,93/pct:40/0/default.jpg",136,i_V,V,1738,5900,1025,93,
"https://stacks.stanford.edu/image/iiif/sb986nn5729%2F136_ii_R_TC_46/743,3,1008,85/pct:40/0/default.jpg",136,ii,R,743,3,1008,85,
"https://stacks.stanford.edu/image/iiif/sb986nn5729%2F136_ii_V_TC_46/1770,5640,1103,105/pct:40/0/default.jpg",136,ii,V,1770,5640,1103,105,
"https://stacks.stanford.edu/image/iiif/ks656dq8163%2F140_013_R_TC_46/305,8,2538,120/pct:40/0/default.jpg",140,013,R,305,8,2538,120,
"https://stacks.stanford.edu/image/iiif/ks656dq8163%2F140_021_R_TC_46/435,3,2475,55/pct:40/0/default.jpg",140,021,R,435,3,2475,55,
"https://stacks.stanford.edu/image/iiif/ks656dq8163%2F140_022_R_TC_46/460,3,2495,163/pct:40/0/default.jpg",140,022,R,460,3,2495,163,
"https://stacks.stanford.edu/image/iiif/ks656dq8163%2F140_028_R_TC_46/445,3,2253,105/pct:40/0/default.jpg",140,028,R,445,3,2253,105,
"https://stacks.stanford.edu/image/iiif/ks656dq8163%2F140_029_R_TC_46/423,3,2515,113/pct:40/0/default.jpg",140,029,R,423,3,2515,113,
"https://stacks.stanford.edu/image/iiif/ks656dq8163%2F140_031_R_TC_46/408,6125,2458,68/pct:40/0/default.jpg",140,031,R,408,6125,2458,68,
"https://stacks.stanford.edu/image/iiif/ks656dq8163%2F140_033_V_TC_46/1243,3,2480,125/pct:40/0/default.jpg",140,033,V,1243,3,2480,125,
"https://stacks.stanford.edu/image/iiif/ks656dq8163%2F140_033_V_TC_46/1040,5995,2708,220/pct:40/0/default.jpg",140,033,V,1040,5995,2708,220,
"https://stacks.stanford.edu/image/iiif/ks656dq8163%2F140_035_R_TC_46/448,13,2608,100/pct:40/0/default.jpg",140,035,R,448,13,2608,100,
"https://stacks.stanford.edu/image/iiif/ks656dq8163%2F140_037_R_TC_46/445,6145,2240,55/pct:40/0/default.jpg",140,037,R,445,6145,2240,55,
"https://stacks.stanford.edu/image/iiif/ks656dq8163%2F140_038_R_TC_46/485,10,2488,90/pct:40/0/default.jpg",140,038,R,485,10,2488,90,
"https://stacks.stanford.edu/image/iiif/ks656dq8163%2F140_039_R_TC_46/450,10,2513,105/pct:40/0/default.jpg",140,039,R,450,10,2513,105,
"https://stacks.stanford.edu/image/iiif/ks656dq8163%2F140_041_V_TC_46/1065,6113,2655,68/pct:40/0/default.jpg",140,041,V,1065,6113,2655,68,
"https://stacks.stanford.edu/image/iiif/ks656dq8163%2F140_042_V_TC_46/1088,6183,2558,50/pct:40/0/default.jpg",140,042,V,1088,6183,2558,50,
"https://stacks.stanford.edu/image/iiif/ks656dq8163%2F140_044_R_TC_46/445,3,2565,110/pct:40/0/default.jpg",140,044,R,445,3,2565,110,
"https://stacks.stanford.edu/image/iiif/ks656dq8163%2F140_044_V_TC_46/1120,5,2578,138/pct:40/0/default.jpg",140,044,V,1120,5,2578,138,
"https://stacks.stanford.edu/image/iiif/ks656dq8163%2F140_044_V_TC_46/1120,6010,2605,228/pct:40/0/default.jpg",140,044,V,1120,6010,2605,228,
"https://stacks.stanford.edu/image/iiif/ks656dq8163%2F140_045_R_TC_46/430,15,2515,120/pct:40/0/default.jpg",140,045,R,430,15,2515,120,
"https://stacks.stanford.edu/image/iiif/ks656dq8163%2F140_045_V_TC_46/1393,6078,73,105/pct:40/0/default.jpg",140,045,V,1393,6078,73,105,
"https://stacks.stanford.edu/image/iiif/ks656dq8163%2F140_045_V_TC_46/1998,6078,253,105/pct:40/0/default.jpg",140,045,V,1998,6078,253,105,
"https://stacks.stanford.edu/image/iiif/ks656dq8163%2F140_045_V_TC_46/3403,6078,35,105/pct:40/0/default.jpg",140,045,V,3403,6078,35,105,
"https://stacks.stanford.edu/image/iiif/ks656dq8163%2F140_046_V_TC_46/1128,6140,2475,80/pct:40/0/default.jpg",140,046,V,1128,6140,2475,80,
"https://stacks.stanford.edu/image/iiif/ks656dq8163%2F140_050_R_TC_46/308,3,2670,120/pct:40/0/default.jpg",140,050,R,308,3,2670,120,
"https://stacks.stanford.edu/image/iiif/ks656dq8163%2F140_050_R_TC_46/285,6173,2158,50/pct:40/0/default.jpg",140,050,R,285,6173,2158,50,
"https://stacks.stanford.edu/image/iiif/ks656dq8163%2F140_051_R_TC_46/268,6153,1975,53/pct:40/0/default.jpg",140,051,R,268,6153,1975,53,
"https://stacks.stanford.edu/image/iiif/ks656dq8163%2F140_055_V_TC_46/1068,6058,2533,168/pct:40/0/default.jpg",140,055,V,1068,6058,2533,168,
"https://stacks.stanford.edu/image/iiif/ks656dq8163%2F140_058_R_TC_46/280,10,2703,115/pct:40/0/default.jpg",140,058,R,280,10,2703,115,
"https://stacks.stanford.edu/image/iiif/ks656dq8163%2F140_058_V_TC_46/1085,15,2543,118/pct:40/0/default.jpg",140,058,V,1085,15,2543,118,
"https://stacks.stanford.edu/image/iiif/ks656dq8163%2F140_058_V_TC_46/1063,6020,2500,223/pct:40/0/default.jpg",140,058,V,1063,6020,2500,223,
"https://stacks.stanford.edu/image/iiif/ks656dq8163%2F140_060_R_TC_46/200,3,2675,133/pct:40/0/default.jpg",140,060,R,200,3,2675,133,
"https://stacks.stanford.edu/image/iiif/ks656dq8163%2F140_061_V_TC_46/995,6150,2688,55/pct:40/0/default.jpg",140,061,V,995,6150,2688,55,
"https://stacks.stanford.edu/image/iiif/ks656dq8163%2F140_064_V_TC_46/3260,15,468,128/pct:40/0/default.jpg",140,064,V,3260,15,468,128,
"https://stacks.stanford.edu/image/iiif/ks656dq8163%2F140_064_V_TC_46/1075,6173,2008,83/pct:40/0/default.jpg",140,064,V,1075,6173,2008,83,
"https://stacks.stanford.edu/image/iiif/ks656dq8163%2F140_065_R_TC_46/450,15,2678,138/pct:40/0/default.jpg",140,065,R,450,15,2678,138,
"https://stacks.stanford.edu/image/iiif/ks656dq8163%2F140_066_R_TC_46/448,5,2655,163/pct:40/0/default.jpg",140,066,R,448,5,2655,163,
"https://stacks.stanford.edu/image/iiif/ks656dq8163%2F140_068_R_TC_46/440,8,2623,170/pct:40/0/default.jpg",140,068,R,440,8,2623,170,
"https://stacks.stanford.edu/image/iiif/ks656dq8163%2F140_085_R_TC_46/355,8,2570,128/pct:40/0/default.jpg",140,085,R,355,8,2570,128,
"https://stacks.stanford.edu/image/iiif/ks656dq8163%2F140_087_V_TC_46/1148,6163,2533,83/pct:40/0/default.jpg",140,087,V,1148,6163,2533,83,
"https://stacks.stanford.edu/image/iiif/ks656dq8163%2F140_092_V_TC_46/1210,5,2473,113/pct:40/0/default.jpg",140,092,V,1210,5,2473,113,
"https://stacks.stanford.edu/image/iiif/ks656dq8163%2F140_094_V_TC_46/1370,6155,2233,48/pct:40/0/default.jpg",140,094,V,1370,6155,2233,48,
"https://stacks.stanford.edu/image/iiif/ks656dq8163%2F140_095_V_TC_46/1188,6058,2435,133/pct:40/0/default.jpg",140,095,V,1188,6058,2435,133,
"https://stacks.stanford.edu/image/iiif/ks656dq8163%2F140_097_R_TC_46/365,3,2588,120/pct:40/0/default.jpg",140,097,R,365,3,2588,120,
"https://stacks.stanford.edu/image/iiif/ks656dq8163%2F140_098_V_TC_46/1085,6148,2518,68/pct:40/0/default.jpg",140,098,V,1085,6148,2518,68,
"https://stacks.stanford.edu/image/iiif/ks656dq8163%2F140_099_R_TC_46/333,3,2630,128/pct:40/0/default.jpg",140,099,R,333,3,2630,128,
"https://stacks.stanford.edu/image/iiif/ks656dq8163%2F140_100_V_TC_46/1113,6115,2525,95/pct:40/0/default.jpg",140,100,V,1113,6115,2525,95,
"https://stacks.stanford.edu/image/iiif/ks656dq8163%2F140_104_V_TC_46/980,6098,2655,93/pct:40/0/default.jpg",140,104,V,980,6098,2655,93,
"https://stacks.stanford.edu/image/iiif/ks656dq8163%2F140_109_V_TC_46/1068,3,2630,45/pct:40/0/default.jpg",140,109,V,1068,3,2630,45,
"https://stacks.stanford.edu/image/iiif/ks656dq8163%2F140_111_R_TC_46/498,3,2595,98/pct:40/0/default.jpg",140,111,R,498,3,2595,98,
"https://stacks.stanford.edu/image/iiif/ks656dq8163%2F140_112_V_TC_46/1060,6078,2615,120/pct:40/0/default.jpg",140,112,V,1060,6078,2615,120,
"https://stacks.stanford.edu/image/iiif/ks656dq8163%2F140_113_R_TC_46/490,3,2615,123/pct:40/0/default.jpg",140,113,R,490,3,2615,123,
"https://stacks.stanford.edu/image/iiif/ks656dq8163%2F140_113_V_TC_46/1038,6123,2628,78/pct:40/0/default.jpg",140,113,V,1038,6123,2628,78,
"https://stacks.stanford.edu/image/iiif/ks656dq8163%2F140_116_V_TC_46/1165,3,2525,120/pct:40/0/default.jpg",140,116,V,1165,3,2525,120,
"https://stacks.stanford.edu/image/iiif/ks656dq8163%2F140_117_R_TC_46/445,10,2610,105/pct:40/0/default.jpg",140,117,R,445,10,2610,105,
"https://stacks.stanford.edu/image/iiif/ks656dq8163%2F140_118_R_TC_46/413,10,2568,95/pct:40/0/default.jpg",140,118,R,413,10,2568,95,
"https://stacks.stanford.edu/image/iiif/ks656dq8163%2F140_119_R_TC_46/410,15,2545,85/pct:40/0/default.jpg",140,119,R,410,15,2545,85,
"https://stacks.stanford.edu/image/iiif/ks656dq8163%2F140_119_V_TC_46/1165,6090,2508,128/pct:40/0/default.jpg",140,119,V,1165,6090,2508,128,
"https://stacks.stanford.edu/image/iiif/ks656dq8163%2F140_120_R_TC_46/410,10,2535,98/pct:40/0/default.jpg",140,120,R,410,10,2535,98,
"https://stacks.stanford.edu/image/iiif/ks656dq8163%2F140_120_V_TC_46/1140,6160,2503,53/pct:40/0/default.jpg",140,120,V,1140,6160,2503,53,
"https://stacks.stanford.edu/image/iiif/ks656dq8163%2F140_122_R_TC_46/425,3,2495,135/pct:40/0/default.jpg",140,122,R,425,3,2495,135,
"https://stacks.stanford.edu/image/iiif/ks656dq8163%2F140_123_R_TC_46/390,3,2558,110/pct:40/0/default.jpg",140,123,R,390,3,2558,110,
"https://stacks.stanford.edu/image/iiif/ks656dq8163%2F140_123_V_TC_46/1325,6155,2318,48/pct:40/0/default.jpg",140,123,V,1325,6155,2318,48,
"https://stacks.stanford.edu/image/iiif/ks656dq8163%2F140_124_R_TC_46/390,15,2583,95/pct:40/0/default.jpg",140,124,R,390,15,2583,95,
"https://stacks.stanford.edu/image/iiif/ks656dq8163%2F140_125_R_TC_46/395,3,2605,108/pct:40/0/default.jpg",140,125,R,395,3,2605,108,
"https://stacks.stanford.edu/image/iiif/ks656dq8163%2F140_127_R_TC_46/393,3,2665,100/pct:40/0/default.jpg",140,127,R,393,3,2665,100,
"https://stacks.stanford.edu/image/iiif/ks656dq8163%2F140_128_R_TC_46/385,10,2610,103/pct:40/0/default.jpg",140,128,R,385,10,2610,103,
"https://stacks.stanford.edu/image/iiif/ks656dq8163%2F140_129_R_TC_46/320,33,2503,68/pct:40/0/default.jpg",140,129,R,320,33,2503,68,
"https://stacks.stanford.edu/image/iiif/ks656dq8163%2F140_130_R_TC_46/328,18,2640,123/pct:40/0/default.jpg",140,130,R,328,18,2640,123,
"https://stacks.stanford.edu/image/iiif/ks656dq8163%2F140_132_R_TC_46/405,3,2548,105/pct:40/0/default.jpg",140,132,R,405,3,2548,105,
"https://stacks.stanford.edu/image/iiif/ks656dq8163%2F140_133_R_TC_46/405,3,2550,105/pct:40/0/default.jpg",140,133,R,405,3,2550,105,
"https://stacks.stanford.edu/image/iiif/ks656dq8163%2F140_134_R_TC_46/408,13,2580,100/pct:40/0/default.jpg",140,134,R,408,13,2580,100,
"https://stacks.stanford.edu/image/iiif/ks656dq8163%2F140_134_V_TC_46/1153,6083,2550,120/pct:40/0/default.jpg",140,134,V,1153,6083,2550,120,
"https://stacks.stanford.edu/image/iiif/ks656dq8163%2F140_135_V_TC_46/1160,6153,2545,53/pct:40/0/default.jpg",140,135,V,1160,6153,2545,53,
"https://stacks.stanford.edu/image/iiif/ks656dq8163%2F140_136_R_TC_46/430,8,2505,95/pct:40/0/default.jpg",140,136,R,430,8,2505,95,
"https://stacks.stanford.edu/image/iiif/ks656dq8163%2F140_139_R_TC_46/445,18,2488,70/pct:40/0/default.jpg",140,139,R,445,18,2488,70,
"https://stacks.stanford.edu/image/iiif/ks656dq8163%2F140_139_V_TC_46/1598,6125,2125,55/pct:40/0/default.jpg",140,139,V,1598,6125,2125,55,
"https://stacks.stanford.edu/image/iiif/ks656dq8163%2F140_140_R_TC_46/403,3,2583,115/pct:40/0/default.jpg",140,140,R,403,3,2583,115,
"https://stacks.stanford.edu/image/iiif/ks656dq8163%2F140_142_R_TC_46/268,3,2620,113/pct:40/0/default.jpg",140,142,R,268,3,2620,113,
"https://stacks.stanford.edu/image/iiif/ks656dq8163%2F140_143_R_TC_46/235,28,2623,115/pct:40/0/default.jpg",140,143,R,235,28,2623,115,
"https://stacks.stanford.edu/image/iiif/ks656dq8163%2F140_146_R_TC_46/195,3,2510,145/pct:40/0/default.jpg",140,146,R,195,3,2510,145,
"https://stacks.stanford.edu/image/iiif/wy783rb3141%2F146_015_TC_46/463,1478,3285,228/pct:40/0/default.jpg",146,015,,463,1478,3285,228,
"https://stacks.stanford.edu/image/iiif/wy783rb3141%2F146_048_TC_46/3845,3,803,90/pct:40/0/default.jpg",146,048,,3845,3,803,90,
"https://stacks.stanford.edu/image/iiif/wy783rb3141%2F146_055_TC_46/575,3,3328,230/pct:40/0/default.jpg",146,055,,575,3,3328,230,
"https://stacks.stanford.edu/image/iiif/wy783rb3141%2F146_139_TC_46/350,8,3298,230/pct:40/0/default.jpg",146,139,,350,8,3298,230,
"https://stacks.stanford.edu/image/iiif/wy783rb3141%2F146_158_TC_46/1875,3,2770,305/pct:40/0/default.jpg",146,158,,1875,3,2770,305,
"https://stacks.stanford.edu/image/iiif/wy783rb3141%2F146_197_TC_46/403,8938,3388,143/pct:40/0/default.jpg",146,197,,403,8938,3388,143,
"https://stacks.stanford.edu/image/iiif/wy783rb3141%2F146_292_TC_46/4880,5288,58,235/pct:40/0/default.jpg",146,292,,4880,5288,58,235,
"https://stacks.stanford.edu/image/iiif/wy783rb3141%2F146_292_TC_46/1685,5528,3148,270/pct:40/0/default.jpg",146,292,,1685,5528,3148,270,
"https://stacks.stanford.edu/image/iiif/wy783rb3141%2F146_292_TC_46/4880,5528,58,270/pct:40/0/default.jpg",146,292,,4880,5528,58,270,
"https://stacks.stanford.edu/image/iiif/wy783rb3141%2F146_292_TC_46/4880,5803,58,235/pct:40/0/default.jpg",146,292,,4880,5803,58,235,
"https://stacks.stanford.edu/image/iiif/wy783rb3141%2F146_292_TC_46/4880,7093,58,263/pct:40/0/default.jpg",146,292,,4880,7093,58,263,
"https://stacks.stanford.edu/image/iiif/cg362wn0438%2F150_25_V_TC_46/3720,38,1293,170/pct:40/0/default.jpg",150,25,V,3720,38,1293,170,
"https://stacks.stanford.edu/image/iiif/cg362wn0438%2F150_25_V_TC_46/1530,7975,1580,1080/pct:40/0/default.jpg",150,25,V,1530,7975,1580,1080,
"https://stacks.stanford.edu/image/iiif/cg362wn0438%2F150_82_R_TC_46/1583,1803,975,108/pct:40/0/default.jpg",150,82,R,1583,1803,975,108,
"https://stacks.stanford.edu/image/iiif/cg362wn0438%2F150_82_R_TC_46/3528,5475,865,100/pct:40/0/default.jpg",150,82,R,3528,5475,865,100,
"https://stacks.stanford.edu/image/iiif/zm232zn2115%2F160_14_R_TC_46/1595,3,1288,103/pct:40/0/default.jpg",160,14,R,1595,3,1288,103,
"https://stacks.stanford.edu/image/iiif/zm232zn2115%2F160_15_R_TC_46/203,35,1273,180/pct:40/0/default.jpg",160,15,R,203,35,1273,180,
"https://stacks.stanford.edu/image/iiif/zm232zn2115%2F160_15_R_TC_46/1658,35,1293,180/pct:40/0/default.jpg",160,15,R,1658,35,1293,180,
"https://stacks.stanford.edu/image/iiif/zm232zn2115%2F160_16_V_TC_46/2573,6135,1205,128/pct:40/0/default.jpg",160,16,V,2573,6135,1205,128,
"https://stacks.stanford.edu/image/iiif/zm232zn2115%2F160_22_R_TC_46/1628,13,1323,193/pct:40/0/default.jpg",160,22,R,1628,13,1323,193,
"https://stacks.stanford.edu/image/iiif/zm232zn2115%2F160_22_V_TC_46/2593,6085,1310,200/pct:40/0/default.jpg",160,22,V,2593,6085,1310,200,
"https://stacks.stanford.edu/image/iiif/zm232zn2115%2F160_24_R_TC_46/325,10,1125,85/pct:40/0/default.jpg",160,24,R,325,10,1125,85,
"https://stacks.stanford.edu/image/iiif/zm232zn2115%2F160_29_R_TC_46/1730,5,1220,115/pct:40/0/default.jpg",160,29,R,1730,5,1220,115,
"https://stacks.stanford.edu/image/iiif/zm232zn2115%2F160_30_R_TC_46/1633,3,1303,130/pct:40/0/default.jpg",160,30,R,1633,3,1303,130,
"https://stacks.stanford.edu/image/iiif/zm232zn2115%2F160_32_R_TC_46/240,3,1270,148/pct:40/0/default.jpg",160,32,R,240,3,1270,148,
"https://stacks.stanford.edu/image/iiif/zm232zn2115%2F160_32_R_TC_46/1678,3,1263,148/pct:40/0/default.jpg",160,32,R,1678,3,1263,148,
"https://stacks.stanford.edu/image/iiif/zm232zn2115%2F160_35_R_TC_46/265,5,1330,173/pct:40/0/default.jpg",160,35,R,265,5,1330,173,
"https://stacks.stanford.edu/image/iiif/zm232zn2115%2F160_35_R_TC_46/1763,5,1280,173/pct:40/0/default.jpg",160,35,R,1763,5,1280,173,
"https://stacks.stanford.edu/image/iiif/zm232zn2115%2F160_36_R_TC_46/1665,20,1290,133/pct:40/0/default.jpg",160,36,R,1665,20,1290,133,
"https://stacks.stanford.edu/image/iiif/zm232zn2115%2F160_38_R_TC_46/278,13,1228,90/pct:40/0/default.jpg",160,38,R,278,13,1228,90,
"https://stacks.stanford.edu/image/iiif/zm232zn2115%2F160_42_R_TC_46/1710,55,1300,118/pct:40/0/default.jpg",160,42,R,1710,55,1300,118,
"https://stacks.stanford.edu/image/iiif/zm232zn2115%2F160_45_R_TC_46/323,15,1080,85/pct:40/0/default.jpg",160,45,R,323,15,1080,85,
"https://stacks.stanford.edu/image/iiif/zm232zn2115%2F160_46_R_TC_46/203,3,1263,155/pct:40/0/default.jpg",160,46,R,203,3,1263,155,
"https://stacks.stanford.edu/image/iiif/zm232zn2115%2F160_47_R_TC_46/310,10,1198,178/pct:40/0/default.jpg",160,47,R,310,10,1198,178,
"https://stacks.stanford.edu/image/iiif/zm232zn2115%2F160_47_R_TC_46/1700,10,1230,178/pct:40/0/default.jpg",160,47,R,1700,10,1230,178,
"https://stacks.stanford.edu/image/iiif/zm232zn2115%2F160_62_V_TC_46/1103,6158,1285,133/pct:40/0/default.jpg",160,62,V,1103,6158,1285,133,
"https://stacks.stanford.edu/image/iiif/zm232zn2115%2F160_64_V_TC_46/1038,2208,1208,130/pct:40/0/default.jpg",160,64,V,1038,2208,1208,130,
"https://stacks.stanford.edu/image/iiif/zm232zn2115%2F160_64_V_TC_46/1045,2355,1220,150/pct:40/0/default.jpg",160,64,V,1045,2355,1220,150,
"https://stacks.stanford.edu/image/iiif/zm232zn2115%2F160_65_R_TC_46/1813,73,1418,50/pct:40/0/default.jpg",160,65,R,1813,73,1418,50,
"https://stacks.stanford.edu/image/iiif/zm232zn2115%2F160_65_V_TC_46/2565,6048,1303,243/pct:40/0/default.jpg",160,65,V,2565,6048,1303,243,
"https://stacks.stanford.edu/image/iiif/zm232zn2115%2F160_67_R_TC_46/365,18,1165,105/pct:40/0/default.jpg",160,67,R,365,18,1165,105,
"https://stacks.stanford.edu/image/iiif/zm232zn2115%2F160_67_R_TC_46/1813,18,1370,105/pct:40/0/default.jpg",160,67,R,1813,18,1370,105,
"https://stacks.stanford.edu/image/iiif/zm232zn2115%2F160_69_R_TC_46/1815,8,1340,80/pct:40/0/default.jpg",160,69,R,1815,8,1340,80,
"https://stacks.stanford.edu/image/iiif/zm232zn2115%2F160_70_V_TC_46/2613,6180,1315,120/pct:40/0/default.jpg",160,70,V,2613,6180,1315,120,
"https://stacks.stanford.edu/image/iiif/zm232zn2115%2F160_95_V_TC_46/1190,2703,1040,118/pct:40/0/default.jpg",160,95,V,1190,2703,1040,118,
"https://stacks.stanford.edu/image/iiif/zm232zn2115%2F160_97_R_TC_46/260,3750,1255,148/pct:40/0/default.jpg",160,97,R,260,3750,1255,148,
"https://stacks.stanford.edu/image/iiif/qt747ct6627%2F161_100_V_TC_46/1198,5933,1075,88/pct:40/0/default.jpg",161,100,V,1198,5933,1075,88,
"https://stacks.stanford.edu/image/iiif/qt747ct6627%2F161_104_V_TC_46/1128,5888,1075,153/pct:40/0/default.jpg",161,104,V,1128,5888,1075,153,
"https://stacks.stanford.edu/image/iiif/qt747ct6627%2F161_104_V_TC_46/2493,5888,1135,153/pct:40/0/default.jpg",161,104,V,2493,5888,1135,153,
"https://stacks.stanford.edu/image/iiif/qt747ct6627%2F161_105_R_TC_46/405,5,1095,105/pct:40/0/default.jpg",161,105,R,405,5,1095,105,
"https://stacks.stanford.edu/image/iiif/qt747ct6627%2F161_105_R_TC_46/1790,5,1068,105/pct:40/0/default.jpg",161,105,R,1790,5,1068,105,
"https://stacks.stanford.edu/image/iiif/qt747ct6627%2F161_107_R_TC_46/305,15,1130,80/pct:40/0/default.jpg",161,107,R,305,15,1130,80,
"https://stacks.stanford.edu/image/iiif/qt747ct6627%2F161_107_R_TC_46/1730,15,1095,80/pct:40/0/default.jpg",161,107,R,1730,15,1095,80,
"https://stacks.stanford.edu/image/iiif/qt747ct6627%2F161_109_V_TC_46/2528,3603,1140,190/pct:40/0/default.jpg",161,109,V,2528,3603,1140,190,
"https://stacks.stanford.edu/image/iiif/qt747ct6627%2F161_109_V_TC_46/2810,5970,858,45/pct:40/0/default.jpg",161,109,V,2810,5970,858,45,
"https://stacks.stanford.edu/image/iiif/qt747ct6627%2F161_10_R_TC_46/500,3,978,120/pct:40/0/default.jpg",161,10,R,500,3,978,120,
"https://stacks.stanford.edu/image/iiif/qt747ct6627%2F161_10_R_TC_46/1733,2495,1190,115/pct:40/0/default.jpg",161,10,R,1733,2495,1190,115,
"https://stacks.stanford.edu/image/iiif/qt747ct6627%2F161_110_V_TC_46/2523,3935,1130,105/pct:40/0/default.jpg",161,110,V,2523,3935,1130,105,
"https://stacks.stanford.edu/image/iiif/qt747ct6627%2F161_110_V_TC_46/2523,4045,1125,120/pct:40/0/default.jpg",161,110,V,2523,4045,1125,120,
"https://stacks.stanford.edu/image/iiif/qt747ct6627%2F161_110_V_TC_46/2525,4170,1105,115/pct:40/0/default.jpg",161,110,V,2525,4170,1105,115,
"https://stacks.stanford.edu/image/iiif/qt747ct6627%2F161_112_V_TC_46/1080,1545,1045,108/pct:40/0/default.jpg",161,112,V,1080,1545,1045,108,
"https://stacks.stanford.edu/image/iiif/qt747ct6627%2F161_112_V_TC_46/1080,1658,1018,120/pct:40/0/default.jpg",161,112,V,1080,1658,1018,120,
"https://stacks.stanford.edu/image/iiif/qt747ct6627%2F161_112_V_TC_46/1080,5925,1085,143/pct:40/0/default.jpg",161,112,V,1080,5925,1085,143,
"https://stacks.stanford.edu/image/iiif/qt747ct6627%2F161_112_V_TC_46/2458,5925,1053,143/pct:40/0/default.jpg",161,112,V,2458,5925,1053,143,
"https://stacks.stanford.edu/image/iiif/qt747ct6627%2F161_113_V_TC_46/1458,1280,695,108/pct:40/0/default.jpg",161,113,V,1458,1280,695,108,
"https://stacks.stanford.edu/image/iiif/qt747ct6627%2F161_113_V_TC_46/1053,5923,1113,100/pct:40/0/default.jpg",161,113,V,1053,5923,1113,100,
"https://stacks.stanford.edu/image/iiif/qt747ct6627%2F161_113_V_TC_46/2673,5923,868,100/pct:40/0/default.jpg",161,113,V,2673,5923,868,100,
"https://stacks.stanford.edu/image/iiif/qt747ct6627%2F161_116_V_TC_46/2483,2385,1055,108/pct:40/0/default.jpg",161,116,V,2483,2385,1055,108,
"https://stacks.stanford.edu/image/iiif/qt747ct6627%2F161_116_V_TC_46/1118,5985,1093,38/pct:40/0/default.jpg",161,116,V,1118,5985,1093,38,
"https://stacks.stanford.edu/image/iiif/qt747ct6627%2F161_116_V_TC_46/2483,5985,1085,38/pct:40/0/default.jpg",161,116,V,2483,5985,1085,38,
"https://stacks.stanford.edu/image/iiif/qt747ct6627%2F161_117_R_TC_46/1830,18,1090,98/pct:40/0/default.jpg",161,117,R,1830,18,1090,98,
"https://stacks.stanford.edu/image/iiif/qt747ct6627%2F161_117_V_TC_46/1075,5903,1108,78/pct:40/0/default.jpg",161,117,V,1075,5903,1108,78,
"https://stacks.stanford.edu/image/iiif/qt747ct6627%2F161_117_V_TC_46/2468,5903,1085,78/pct:40/0/default.jpg",161,117,V,2468,5903,1085,78,
"https://stacks.stanford.edu/image/iiif/qt747ct6627%2F161_119_R_TC_46/433,1663,1020,118/pct:40/0/default.jpg",161,119,R,433,1663,1020,118,
"https://stacks.stanford.edu/image/iiif/qt747ct6627%2F161_119_R_TC_46/433,1785,1050,113/pct:40/0/default.jpg",161,119,R,433,1785,1050,113,
