"https://stacks.stanford.edu/image/iiif/rf352tc5448%2F026_b_R_TC_46/full/pct:40/0/default.jpg","1222","2805","26","b R","460","27"
"https://stacks.stanford.edu/image/iiif/rf352tc5448%2F026_b_R_TC_46/full/pct:40/0/default.jpg","1234","2766","26","b R","575","37"
"https://stacks.stanford.edu/image/iiif/rf352tc5448%2F026_b_R_TC_46/full/pct:40/0/default.jpg","1258","2596","26","b R","336","34"
"https://stacks.stanford.edu/image/iiif/rf352tc5448%2F026_b_R_TC_46/full/pct:40/0/default.jpg","1262","2700","26","b R","586","30"
"https://stacks.stanford.edu/image/iiif/rf352tc5448%2F026_b_R_TC_46/full/pct:40/0/default.jpg","1264","2903","26","b R","254","19"
"https://stacks.stanford.edu/image/iiif/rf352tc5448%2F026_b_R_TC_46/full/pct:40/0/default.jpg","1289","2464","26","b R","119","32"
"https://stacks.stanford.edu/image/iiif/rf352tc5448%2F026_b_R_TC_46/full/pct:40/0/default.jpg","1304","2733","26","b R","526","32"
"https://stacks.stanford.edu/image/iiif/rf352tc5448%2F026_b_R_TC_46/full/pct:40/0/default.jpg","1308","2272","26","b R","293","27"
"https://stacks.stanford.edu/image/iiif/rf352tc5448%2F026_b_R_TC_46/full/pct:40/0/default.jpg","1368","1293","26","b R","334","27"
"https://stacks.stanford.edu/image/iiif/rf352tc5448%2F026_b_R_TC_46/full/pct:40/0/default.jpg","1384","1337","26","b R","529","57"
"https://stacks.stanford.edu/image/iiif/rf352tc5448%2F026_b_R_TC_46/full/pct:40/0/default.jpg","1395","2866","26","b R","322","37"
"https://stacks.stanford.edu/image/iiif/rf352tc5448%2F026_b_R_TC_46/full/pct:40/0/default.jpg","1400","2560","26","b R","503","36"
"https://stacks.stanford.edu/image/iiif/rf352tc5448%2F026_b_R_TC_46/full/pct:40/0/default.jpg","1401","2634","26","b R","372","30"
"https://stacks.stanford.edu/image/iiif/rf352tc5448%2F026_b_R_TC_46/full/pct:40/0/default.jpg","1402","2209","26","b R","493","32"
"https://stacks.stanford.edu/image/iiif/rf352tc5448%2F026_b_R_TC_46/full/pct:40/0/default.jpg","1441","707","26","b R","203","25"
"https://stacks.stanford.edu/image/iiif/rf352tc5448%2F026_b_R_TC_46/full/pct:40/0/default.jpg","1463","2530","26","b R","64","29"
